Time,Porosity,Inst_Amp,Inst_Phase,Inst_Freq,Hilbert,Amp_2nd_Der,Cosine_Phase,Env_w_Phase,Env_w_Freq,Energy,Sqrt_Energy,Relief,F3_Velocity_Data,F3_Seismic_Data
1689.712402,0.3565,4542.088379,2.1420016,48.516041,4141.991699,-37204912,-0.2166162,1.2152754,47.8136711,3845069,1960.864014,-1472246,2017.702515,-773.0906982
1689.867798,0.3594,4503.661621,2.205951,48.7875671,4051.549316,-36195496,-0.262701,1.2028058,48.0474129,3848066.25,1961.627441,-1148079.25,2017.674683,-966.6790771
1690.023315,0.362,4464.118164,2.26582,49.0607986,3954.939941,-35148924,-0.308341,1.1890945,48.2825432,3851099.5,1962.400147,-826085.25,2017.646851,-1157.307007
1690.178711,0.3638,4423.59375,2.3210862,49.3350449,3852.666748,-34068884,-0.3533243,1.17424,48.5184021,3854151.75,1963.177734,-508527,2017.619019,-1344.065308
1690.334106,0.3645,4382.124512,2.371401,49.6103134,3745.005127,-32956488,-0.3975589,1.1583077,48.7549362,3857214,1963.957764,-196818,2017.591309,-1526.550659
1690.48938,0.3659,4339.637695,2.4165254,49.8873215,3631.931397,-31809864,-0.4410643,1.14132,48.9926987,3860285,1964.740112,108413,2017.563477,-1704.815308
1690.644898,0.3636,4296.21875,2.4560242,50.1657257,3513.835449,-30631406,-0.4836885,1.1233582,49.2313423,3863351.75,1965.52124,405328.5,2017.535645,-1878.202759
1690.800293,0.3617,4251.843262,2.4895682,50.4459,3390.80957,-29420528,-0.52539,1.10446,49.4711151,3866409,1966.3,692857,2017.507813,-2046.507202
1690.955811,0.361,4206.65918,2.5167034,50.7271385,3263.424805,-28181332,-0.5659667,1.0847373,49.7113533,3869440,1967.072144,968826.5,2017.47998,-2208.878418
1691.111084,0.3615,4160.702148,2.537087,51.0094414,3131.952148,-26914920,-0.6053287,1.0642545,49.9520035,3872435.5,1967.835205,1231849.5,2017.452148,-2364.919434
1691.266357,0.3586,4113.887207,2.5504034,51.2935486,2996.306152,-25619014,-0.6434828,1.0430214,50.19363,3875394.5,1968.588989,1481173,2017.424316,-2514.615234
1691.422119,0.3551,4066.18335,2.55626,51.579849,2856.544434,-24292778,-0.6803759,1.021069,50.436501,3878311,1969.331909,1715598,2017.396484,-2657.700195
1691.578491,0.3522,4017.555176,2.5542183,51.8687286,2712.70874,-22935248,-0.7159464,0.998426,50.6808777,3881179.75,1970.062622,1933821,2017.368408,-2793.866699
1691.734741,0.3505,3968.282227,2.5438852,52.1587372,2565.780029,-21554278,-0.749911,0.975269,50.925461,3883976,1970.774902,2133206,2017.340454,-2921.963867
1691.891235,0.3487,3918.272461,2.524859,52.4506187,2415.639893,-20147330,-0.78226,0.9516027,51.170826,3886697.75,1971.468262,2312805,2017.312378,-3041.894043
1692.047363,0.3478,3866.821289,2.4641614,52.841,2259.116699,-18816706,-0.8102275,0.8929912,51.450859,3894254.5,1973.386719,2523226.5,2017.284424,-3132.112305
1692.203613,0.3479,3813.178955,2.3042951,53.1660728,2090.497803,-17188264,-0.829581,0.8788818,51.706711,3895546,1973.714966,2302113.5,2017.25647,-3159.610352
1692.359985,0.3486,3758.924316,2.1358562,53.4926567,1919.574463,-15537402,-0.84712,0.8643811,51.9631042,3896746.75,1974.02002,2059957.75,2017.228394,-3178.408203
1692.516357,0.3496,3704.182373,1.9597974,53.8200378,1746.94397,-13868733,-0.862811,0.8494729,52.2195587,3897857.25,1974.302124,1798872.5,2017.200317,-3188.724121
1692.672607,0.3515,3649.080322,1.77711,54.1475029,1573.211914,-12186965,-0.876625,0.8341432,52.4755936,3898878.5,1974.561523,1521068.125,2017.172363,-3190.819092
1692.828857,0.3547,3593.60498,1.5883241,54.4751816,1398.540039,-10492510,-0.8885744,0.818339,52.7313881,3899814.25,1974.799072,1228059.5,2017.144409,-3184.969727
1692.985229,0.3578,3537.740723,1.393939,54.803196,1223.084839,-8785715,-0.89866,0.8020063,52.9871178,3900667.5,1975.015747,921284.25,2017.116333,-3171.411621
1693.141479,0.3599,3481.687256,1.1952033,55.1304131,1047.677002,-7073484,-0.9068468,0.785152,53.2419777,3901438.25,1975.211304,603365.875,2017.088257,-3150.437744
1693.297852,0.3617,3425.357178,0.99236,55.4573784,872.2490234,-5353969,-0.9131449,0.767699,53.4964638,3902130.75,1975.386963,275332.5,2017.060303,-3122.25293
1693.454102,0.363,3368.878906,0.7864156,55.7833824,697.4088135,-3631910,-0.9175326,0.7496357,53.750103,3902745.75,1975.542847,-60571,2017.032227,-3087.138184
1693.610352,0.3625,3312.380859,0.57839,56.1077118,523.7601318,-1912048,-0.92,0.7309513,54.0024223,3903285,1975.679565,-402060.25,2017.00415,-3045.410156
1693.766724,0.3611,3255.775391,0.368504,56.4309044,351.2410889,-192522,-0.9205366,0.7115644,54.25391,3903752,1975.797852,-748167.25,2016.976074,-2997.220215
1693.922974,0.3592,3199.262939,0.1580451,56.7518425,180.6738281,1519732,-0.9191376,0.691491,54.5037766,3904147.75,1975.897949,-1096167.75,2016.94812,-2942.950195
1694.079224,0.357,3142.828125,-0.0525033,57.0706444,12.21875,3224382,-0.9157925,0.6706723,54.75219,3904475,1975.980713,-1444664.75,2016.920044,-2882.8
1694.235718,0.3541,3086.455078,-0.2626586,57.3874245,-153.9541016,4921056,-0.9104832,0.6490468,55,3904736.25,1976.046631,-1792263.5,2016.891968,-2816.940186
1694.391846,0.3515,3030.344238,-0.4711316,57.7010765,-317.0378418,6602868,-0.9032131,0.6266359,55.24437,3904932.75,1976.096069,-2136235.5,2016.863892,-2745.796875
1694.548096,0.348,2974.408691,-0.6777041,58.0121117,-477.0678711,8271596,-0.8939534,0.6033482,55.4878273,3905067.25,1976.129761,-2475620.5,2016.835815,-2669.447022
1694.70459,0.3443,2918.776367,-0.8813539,58.3198318,-633.4509277,9922522,-0.882702,0.5791779,55.7292252,3905141.75,1976.148193,-2808129.5,2016.807739,-2588.236816
1694.86084,0.3422,2863.574707,-1.0810742,58.623558,-785.6115723,11551038,-0.8694669,0.5541238,55.9681015,3905158.25,1976.151978,-3131511.5,2016.779663,-2502.537842
1695.017212,0.3404,2808.71875,-1.2766249,58.9237671,-933.5578613,13158770,-0.8542042,0.5280877,56.2049179,3905119,1976.141479,-3444752,2016.751587,-2412.389404
1695.17334,0.3365,2754.404785,-1.466754,59.21941,-1076.529785,14739068,-0.8369427,0.5011024,56.4389229,3905026.25,1976.117432,-3745211.5,2016.723511,-2318.279785
1695.329712,0.3336,2700.619141,-1.6509633,59.510571,-1214.338135,16291468,-0.817654,0.4731014,56.6702614,3904882,1976.080444,-4031458.5,2016.695435,-2220.354736
1695.486084,0.3351,2647.350586,-1.8287258,59.7973213,-1346.766602,17815364,-0.796299,0.4440129,56.8990784,3904688.25,1976.030762,-4301992.5,2016.667358,-2118.739746
1695.642334,0.3383,2594.724121,-2,60.0789986,-1473.253906,19306200,-0.7728921,0.4138383,57.1249237,3904447.25,1975.969116,-4554592.5,2016.63916,-2013.816406
1695.798584,0.3426,2542.862793,-2.1609735,60.35495,-1593.266846,20759604,-0.7474558,0.3825842,57.3473625,3904161.5,1975.896118,-4787129,2016.611084,-1905.984619
1695.954956,0.3457,2491.689941,-2.3141651,60.6255951,-1706.730713,22176752,-0.7199153,0.3501368,57.566811,3903832.5,1975.812134,-4998355.5,2016.583008,-1795.225586
1696.111206,0.3449,2444.379883,-2.37248,60.8904953,-1770.898926,23873276,-0.6767217,0.297139,57.7984886,3877073.25,1969.028442,-4934621.5,2016.554932,-1679.975342
1696.267456,0.3431,2399.435059,-2.381799,61.149071,-1808.162476,24966676,-0.624927,0.2329639,58.022541,3877260.75,1969.077515,-4738369.5,2016.526856,-1561.529663
1696.423828,0.341,2355.287598,-2.3818452,61.4014244,-1838.577148,26018004,-0.5712751,0.1679073,58.2430077,3877405.25,1969.115723,-4520336,2016.498657,-1440.966919
1696.5802,0.3395,2312.010498,-2.37299,61.6469231,-1862.277344,27025474,-0.5160069,0.1022885,58.45932,3877502.75,1969.141846,-4282244.5,2016.470581,-1318.724243
1696.737549,0.3401,2269.35083,-2.3554866,61.8867722,-1879.538452,27994754,-0.4589318,0.0359232,58.6725311,3877549.75,1969.155151,-4023883.5,2016.442261,-1194.294434
1696.895142,0.3405,2227.550781,-2.3297219,62.1193657,-1890.387451,28920042,-0.4005024,-0.0306128,58.881229,3877541.5,1969.154419,-3747868,2016.413818,-1068.586426
1697.052612,0.3409,2186.732178,-2.296159,62.3438034,-1894.986816,29798632,-0.3410466,-0.096908,59.0845947,3877474,1969.13855,-3456415.5,2016.385498,-942.2120361
1697.210205,0.3422,2146.806397,-2.2551122,62.56036,-1893.53894,30632394,-0.2805931,-0.1628881,59.28286,3877343.5,1969.106567,-3150305,2016.357178,-815.1434937
1697.367676,0.344,2107.890137,-2.2070825,62.7681732,-1886.237549,31418852,-0.219475,-0.2281429,59.4752312,3877146.5,1969.057495,-2831830,2016.328857,-687.9962158
1697.525024,0.3463,2069.947754,-2.15242,62.9672279,-1873.274658,32158732,-0.1577954,-0.2925141,59.6616859,3876879,1968.990479,-2502126.75,2016.300537,-560.9018555
1697.682617,0.3474,2032.947754,-2.091441,63.1574478,-1854.813355,32852526,-0.0956547,-0.355839,59.842159,3876536.5,1968.904297,-2162273.75,2016.272095,-433.9921875
1697.840088,0.3504,1997,-2.024698,63.338051,-1831.09082,33498112,-0.03339,-0.4177147,60.0159073,3876116.25,1968.798096,-1814650.5,2016.243774,-307.88208
1697.997681,0.3557,1962.02832,-1.95242,63.5091934,-1802.237061,34096768,0.0289768,-0.4780551,60.18309,3875613.25,1968.670776,-1459893.25,2016.215332,-182.5444336
1698.155151,0.3636,1928.094238,-1.8750865,63.67033,-1768.469971,34647288,0.0911868,-0.5365375,60.3431931,3875024,1968.521362,-1099960.5,2016.187012,-58.4338379
1698.3125,0.3652,1895.254517,-1.7932041,63.8209724,-1730.031738,35148692,0.1529818,-0.5928486,60.495739,3874345.75,1968.349243,-736836.5,2016.158569,64.001709
1698.470093,0.3692,1863.440918,-1.7069622,63.9611969,-1687.015137,35601908,0.2143389,-0.6468884,60.6408348,3873573,1968.152832,-371117.5,2016.130249,184.7799072
1698.627564,0.3709,1832.749634,-1.6169782,64.0903473,-1639.719727,36005416,0.274923,-0.6982775,60.777821,3872703.75,1967.931641,-5249.5,2016.101807,303.3016357
1698.785156,0.3721,1803.118042,-1.5234216,64.20845,-1588.215576,36359880,0.3347079,-0.7469034,60.906765,3871732,1967.684204,360178.5,2016.073486,419.574341
1698.942627,0.3774,1774.636719,-1.4269277,64.3148956,-1532.823975,36664044,0.3933625,-0.7924,61.02705,3870656.25,1967.410034,722722,2016.045044,533.010376
1699.1,0.3798,1747.282715,-1.3277774,64.4095383,-1473.671875,36918028,0.4507838,-0.8345889,61.1385612,3869471.5,1967.108032,1081328.5,2016.016724,643.4659424
1699.257568,0.3821,1721.038818,-1.2262374,64.4921722,-1410.867432,37121696,0.506863,-0.8732743,61.2411385,3868172.5,1966.776733,1434929,2015.988281,750.7825928
1699.415039,0.3823,1695.987061,-1.1229639,64.5622864,-1344.760254,37274176,0.5612776,-0.9081153,61.3342361,3866758.25,1966.415772,1781107.5,2015.959839,854.3953857
1699.572632,0.377,1672.078979,-1.0180923,64.619751,-1275.372803,37375488,0.6139866,-0.938958,61.417801,3865221.75,1966.023438,2119225.5,2015.931397,954.274292
1699.730103,0.3752,1649.362671,-0.9121519,64.664169,-1202.977783,37425044,0.664739,-0.965512,61.4914284,3863560.75,1965.599243,2447315.5,2015.902954,1049.991089
1699.887573,0.3711,1627.880127,-0.8056769,64.69519,-1127.862793,37422524,0.7132961,-0.987509,61.5547523,3861773.5,1965.142578,2763465,2015.874634,1141.139526
1700.045166,0.3697,1607.731934,-0.7104544,64.6958389,-1048.997681,37300616,0.7565857,-0.988333,61.5942726,3880907.75,1970.001465,3020676.25,2015.846191,1217.727539
1700.202637,0.3654,1593.79541,-0.6450778,64.62661,-964.89856,36949816,0.7782954,-0.9366753,61.58292,3876832,1968.959961,3046609.75,2015.817749,1258.969605
1700.360229,0.3617,1581.035156,-0.5796646,64.543869,-878.5007935,36548272,0.79759,-0.880441,61.5611,3872625.25,1967.884888,3059378.5,2015.789307,1295.376099
1700.5177,0.3581,1569.451172,-0.5143939,64.4482117,-790.2515869,36098920,0.8144478,-0.8201259,61.5290833,3868312.5,1966.782715,3059910.25,2015.760864,1326.937988
1700.675049,0.3546,1558.993774,-0.4491951,64.33992,-700.2702637,35603180,0.8289224,-0.7560153,61.487061,3863903,1965.65564,3049189,2015.732422,1353.787964
1700.832642,0.3526,1549.618897,-0.3839986,64.2191925,-608.66748,35062256,0.8410553,-0.6883747,61.435173,3859405.5,1964.506104,3028140.5,2015.703979,1376.03479
1700.990112,0.3524,1541.317871,-0.3189825,64.0867233,-515.9037476,34479428,0.8508431,-0.617729,61.373764,3854845.5,1963.340576,2997779,2015.675537,1393.7052
1701.147705,0.3543,1534.036743,-0.2539944,63.9425468,-421.9714966,33855124,0.8583382,-0.5442541,61.3028946,3850226.25,1962.159912,2958988.75,2015.647095,1406.927856
1701.305176,0.3565,1527.753906,-0.18913,63.7871971,-327.2164917,33191978,0.8635544,-0.4683914,61.222851,3845567.5,1960.969116,2912765.5,2015.61853,1415.761108
1701.462524,0.357,1522.442749,-0.1244841,63.6212654,-231.98877,32492814,0.8665167,-0.3905962,61.1339569,3840890,1959.773438,2860143,2015.590088,1420.285645
1701.620117,0.3571,1518.057129,-0.0599052,63.444706,-136.274353,31757768,0.86726,-0.3110248,61.0362129,3836196,1958.573608,2801949,2015.561646,1420.596314
1701.777588,0.3548,1514.575439,0.00443,63.2583427,-40.5443726,30990618,0.8658111,-0.2302331,60.930069,3831512.25,1957.376343,2739291.5,2015.533203,1416.776001
1701.932861,0.3543,1511.986694,0.0677767,63.0648842,53.8811035,30202688,0.8622578,-0.149518,60.8171272,3826906,1956.198975,2673919.5,2015.505127,1409.036011
1702.087158,0.3531,1510.220459,0.1304539,62.8639755,147.2740479,29392682,0.8566739,-0.06883,60.6972618,3822366.75,1955.038696,2606518,2015.477173,1397.537842
1702.241333,0.3518,1509.2229,0.192939,62.6545143,240.1500244,28556422,0.8490656,0.01212,60.5698318,3817872.5,1953.889893,2537496.25,2015.449341,1382.315308
1702.395386,0.3508,1508.963013,0.255141,62.4371414,332.1757813,27696832,0.8394727,0.092893,60.4352188,3813442.25,1952.757446,2467847,2015.421387,1363.473389
1702.549683,0.3485,1509.409668,0.3172073,62.2116356,423.3768311,26813472,0.8278958,0.1733685,60.2932663,3809078.25,1951.641968,2398290,2015.393555,1341.041504
1702.703979,0.3479,1510.534668,0.3791262,61.9783249,513.534668,25908052,0.8143533,0.2532113,60.14415,3804794,1950.546997,2329729.5,2015.365601,1315.084229
1702.858032,0.3483,1512.301636,0.4406453,61.73848,602.0875244,24985920,0.7989274,0.331781,59.9886627,3800620,1949.480103,2263331,2015.337769,1285.787598
1703.012207,0.3487,1514.685669,0.5019927,61.4915314,689.1690674,24045320,0.7815876,0.4090538,59.826416,3796553.25,1948.440674,2199732.75,2015.309815,1253.122559
1703.166504,0.346,1517.654175,0.5630764,61.2381363,774.449341,23089228,0.7623784,0.4845946,59.6578026,3792612.25,1947.433472,2139924.5,2015.281982,1217.203003
1703.320801,0.3419,1521.181152,0.6239629,60.97831,857.8209229,22118166,0.7412972,0.5581651,59.4827919,3788806.25,1946.460815,2084740.25,2015.254028,1178.05481
1703.474854,0.3398,1525.221436,0.6844041,60.713421,938.7496338,21137732,0.7184553,0.6291515,59.30228,3785163.25,1945.529785,2035286,2015.226074,1135.914307
1703.62915,0.3389,1529.764893,0.7447022,60.4424477,1017.441528,20144630,0.69376,0.69759,59.1155243,3781677.5,1944.639038,1992208,2015.19812,1090.641602
1703.783325,0.3372,1534.75769,0.8045325,60.1671448,1093.275513,19145796,0.667365,0.7627935,58.9236946,3778381,1943.796631,1956630,2015.170288,1042.549194
1703.937378,0.335,1540.1875,0.8641169,59.886795,1166.337524,18139144,0.6391965,0.8246911,58.7262573,3775273.75,1943.002808,1929300.375,2015.142334,991.533569
1704.091675,0.334,1541.022583,0.9203181,59.61285,1226.976685,17172928,0.6051186,0.862229,58.5205231,3741665.25,1934.322266,1909060.5,2015.114502,932.5940552
1704.245972,0.3336,1546.509522,1.01787,59.333969,1268.785156,16234373,0.5629155,0.863491,58.306049,3745904,1935.466919,2088474.5,2015.086548,863.177124
1704.400147,0.3336,1552.337402,1.114596,59.0517082,1307.292358,15294813,0.5192382,0.8610751,58.0871773,3750321.25,1936.657227,2276845.25,2015.058594,791.380859
1704.554199,0.3342,1558.480591,1.2101452,58.7663422,1342.521729,14355359,0.4742143,0.8551434,57.8641853,3754867.75,1937.879639,2473317.5,2015.03064,717.4107666
1704.708496,0.335,1564.930054,1.30441,58.4773788,1374.575317,13414674,0.4278482,0.8458271,57.6367569,3759506.25,1939.124634,2677582,2015.002686,641.270752
1704.862671,0.3363,1571.662231,1.3970284,58.1850586,1403.451538,12473864,0.380257,0.83326,57.4051285,3764188.25,1940.379028,2888846,2014.974731,563.149292
1705.016846,0.3371,1578.625855,1.487289,57.8907852,1429.055054,11537688,0.331749,0.8176447,57.170475,3768846.5,1941.625,3105455.5,2014.946777,483.5495911
1705.171143,0.3372,1585.832398,1.5753047,57.5932846,1451.529541,10602387,0.2821954,0.7990466,56.9318314,3773456.5,1942.855957,3327713.5,2014.918823,402.2547
1705.325195,0.3379,1593.219727,1.6602639,57.2943459,1470.769409,9673908,0.2319733,0.777709,56.6906967,3777945.5,1944.052368,3553649.5,2014.890869,319.8817749
1705.47937,0.3379,1600.791504,1.7421479,56.9930725,1486.866455,8749732,0.181011,0.7537012,56.4463959,3782282.25,1945.206055,3783315,2014.862915,236.3084717
1705.633667,0.3357,1608.513794,1.8204887,56.6900978,1499.804443,7832171,0.1294937,0.7271959,56.1994972,3786411.75,1946.302246,4015598.25,2014.834961,151.8371582
1705.787842,0.3317,1616.361572,1.8949311,56.3856812,1509.593872,6922329,0.0775443,0.69834,55.950264,3790285.5,1947.328125,4249679.5,2014.807007,66.6640015
1705.942139,0.3271,1624.320801,1.9652071,56.0796776,1516.252319,6020147,0.0252163,0.667239,55.6986237,3793858.75,1948.271606,4485042,2014.778931,-19.1260376
1706.096191,0.3252,1632.335327,2.0306969,55.7735367,1519.77063,5130220,-0.0271649,0.634165,55.44582,3797069.5,1949.116211,4719950,2014.750977,-105.0026245
1706.250488,0.3262,1640.411865,2.091309,55.46632,1520.179443,4250161,-0.0796813,0.59914,55.1911316,3799882,1949.852417,4954499,2014.723023,-191.1036987
1706.404663,0.3266,1648.515259,2.1466,55.15868,1517.482666,3382239,-0.1321433,0.5623515,54.9351425,3802243,1950.465942,5187562.5,2014.695068,-277.1216431
1706.558838,0.3271,1656.620606,2.196214,54.8508682,1511.691162,2527558,-0.184429,0.5239477,54.6781158,3804103.75,1950.943848,5418319,2014.666992,-362.8601685
1706.713135,0.3276,1664.703491,2.2397954,54.543148,1502.815674,1687223,-0.2364169,0.4840752,54.420311,3805415.25,1951.273071,5645949,2014.639038,-448.12323
1706.867188,0.328,1672.739014,2.2769887,54.2357635,1490.866943,862336,-0.2879853,0.442881,54.1619835,3806128.5,1951.44043,5869632,2014.611084,-532.7144165
1707.019531,0.3285,1680.610107,2.3071229,53.9325562,1476.048584,63340,-0.33842,0.4010127,53.90641,3806198,1951.434204,6086021,2014.583374,-615.4660034
1707.168091,0.329,1688.194336,2.3298349,53.6377029,1458.729126,-699142,-0.3869762,0.3592189,53.6572075,3805612,1951.251709,6291773,2014.556397,-695.1570435
1707.316528,0.3295,1695.65686,2.3456228,53.3442612,1438.61377,-1443264,-0.4347451,0.3166583,53.4085655,3804338.5,1950.883789,6491345,2014.529419,-773.5814819
1707.465088,0.33,1702.986084,2.3542047,53.0520554,1415.691162,-2169070,-0.481684,0.2734064,53.1603851,3802334,1950.318726,6684285,2014.502441,-850.6720581
1707.613525,0.3305,1710.159912,2.3552635,52.761322,1389.970459,-2875576,-0.5276845,0.2295941,52.9128914,3799554.75,1949.544922,6869862,2014.475464,-926.2544556
1707.761963,0.331,1717.165527,2.3484678,52.471889,1361.421143,-3562714,-0.5726978,0.1852925,52.6659851,3795951.5,1948.549316,7047576.5,2014.448486,-1000.251526
1707.910523,0.3315,1723.971069,2.3334923,52.1843872,1330.085449,-4228528,-0.6165525,0.1406918,52.4202347,3791484,1947.321045,7216441,2014.421509,-1072.385254
1708.059082,0.332,1735.901489,2.2591617,51.9009552,1300.317017,-4774369.5,-0.6610738,0.1275783,52.1866722,3790764.25,1946.784302,7343734,2014.394531,-1146.923462
1708.207642,0.3325,1739.570313,2.1071761,51.6390686,1245.243652,-5212682,-0.689531,0.100226,51.9579124,3779995.75,1944.43457,7323602.5,2014.367432,-1195.443115
1708.356079,0.3342,1742.984375,1.9472821,51.3800278,1187.61731,-5628223,-0.7165664,0.0728447,51.7311554,3768269.25,1941.824341,7294011.5,2014.340454,-1241.664185
1708.504517,0.3368,1746.151978,1.779693,51.1231918,1127.439575,-6022657,-0.7422487,0.0453468,51.505909,3755546,1938.939941,7255525.5,2014.313477,-1285.694702
1708.653076,0.3373,1749.063843,1.6055031,50.869297,1065.029175,-6395466,-0.7665041,0.0177924,51.28289,3741853.25,1935.782593,7208892,2014.286499,-1327.39978
1708.801636,0.336,1751.727173,1.4248874,50.6177177,1000.374939,-6748199.5,-0.7893935,-0.0099066,51.0616112,3727146.75,1932.337402,7154631.5,2014.259399,-1366.875122
1708.950195,0.3328,1754.137085,1.238721,50.3688545,933.7166748,-7080887,-0.8108788,-0.0377269,50.8424873,3711437.75,1928.601807,7093446.5,2014.232422,-1404.046753
1709.098633,0.3339,1756.290161,1.0479088,50.1230888,865.3049316,-7393664,-0.830929,-0.0656447,50.625927,3694742.25,1924.575073,7026077.5,2014.205444,-1438.852661
1709.246948,0.3369,1758.188965,0.8528466,49.8801346,795.2079468,-7687536.5,-0.84957,-0.0937112,50.4117432,3677032.5,1920.245606,6953091,2014.178467,-1471.327881
1709.395508,0.3416,1759.834961,0.6539067,49.6397247,723.4847412,-7963405.5,-0.86682,-0.1219784,50.1997681,3658276,1915.600708,6875021,2014.151367,-1501.495117
1709.544067,0.3484,1761.222778,0.4522678,49.4025612,650.4851074,-8221073,-0.8826268,-0.150384,49.990681,3638516,1910.64624,6792722.5,2014.12439,-1529.256714
1709.692627,0.3579,1762.355591,0.248031,49.1680565,576.1693115,-8461778,-0.897029,-0.1790184,49.7840385,3617692.25,1905.362305,6706618,2014.09729,-1554.670776
1709.841065,0.367,1763.229492,0.0423882,48.9369011,500.894165,-8685416,-0.9099838,-0.2078184,49.580509,3595854,1899.756592,6617584.5,2014.070313,-1577.652588
1709.989502,0.371,1763.846191,-0.16457,48.708519,424.6136475,-8893134,-0.9215211,-0.2368754,49.3796539,3572935,1893.807617,6526026,2014.043213,-1598.247559
1710.138062,0.3746,1764.203125,-0.3716431,48.4835777,347.6900635,-9084918,-0.9316053,-0.2661251,49.1821289,3548990,1887.524902,6432833.5,2014.016235,-1616.383789
1710.286621,0.3769,1764.300781,-0.5787449,48.2615318,270.07312,-9261829,-0.940259,-0.29566,48.9875221,3523948,1880.884766,6338401,2013.989136,-1632.093628
1710.435181,0.379,1764.137451,-0.7849522,48.0427361,192.0230713,-9424144,-0.947464,-0.3254552,48.7962036,3497832.75,1873.88916,6243499.5,2013.962036,-1645.334473
1710.583618,0.3825,1763.713379,-0.9893458,47.82753,113.8026123,-9572218,-0.953208,-0.3554834,48.6085472,3470675,1866.541504,6148901,2013.935059,-1656.077026
1710.732056,0.3845,1763.026611,-1.1918316,47.615391,35.3580322,-9706993,-0.9575023,-0.38584,48.42416,3442394.5,1858.815674,6054996,2013.907959,-1664.33374
1710.880615,0.386,1762.078247,-1.391222,47.4069443,-42.942749,-9828653,-0.960331,-0.4164558,48.2436447,3413060.5,1850.725708,5962681.5,2013.880981,-1670.065674
1711.029053,0.3874,1760.866821,-1.5871482,47.20195,-121.0487061,-9937930,-0.9616959,-0.4473866,48.0668755,3382628.25,1842.255249,5872474,2013.853882,-1673.269531
1711.177612,0.3873,1759.389282,-1.7792239,47,-198.9078369,-10035490,-0.9615918,-0.4786881,47.8937263,3351048,1833.385376,5784900.5,2013.826782,-1673.927856
1711.32605,0.3866,1757.64917,-1.9662886,46.8022842,-276.1536865,-10121615,-0.9600143,-0.51029,47.7247772,3318397.25,1824.133667,5700841,2013.799805,-1672.022461
1711.474487,0.3865,1755.640747,-2.1482024,46.6077271,-352.8375244,-10197082,-0.9569548,-0.5422911,47.5596924,3284581.5,1814.468384,5620714,2013.772705,-1667.531616
1711.623047,0.3868,1753.368897,-2.323833,46.4171066,-428.5963135,-10262232,-0.9524167,-0.574619,47.399025,3249684.25,1804.409302,5545380,2013.745606,-1660.450806
1711.771606,0.3881,1750.826538,-2.4930086,46.2299576,-503.4771729,-10317784,-0.9463835,-0.6073755,47.2424622,3213605,1793.922607,5475279.5,2013.718506,-1650.744629
1711.920166,0.3898,1748.015991,-2.6548429,46.0465965,-577.2198486,-10364190,-0.9388558,-0.64053,47.0903282,3176382.5,1783.015137,5411165,2013.691406,-1638.404541
1712.071289,0.3902,1740.970825,-2.7189345,45.8261757,-647.050659,-10475623,-0.9300376,-0.7096759,46.9471588,3153127.75,1775.983521,5243653.5,2013.66394,-1618.824951
1712.222412,0.3902,1736.988159,-2.7558761,45.6253471,-704.1348877,-10551390,-0.9127272,-0.7611189,46.7855835,3095385.75,1757.450562,5308967,2013.636353,-1585.692139
1712.373779,0.3899,1732.718384,-2.7842226,45.42868,-759.7354736,-10618906,-0.8938857,-0.8129078,46.6288185,3036453.5,1738.475464,5382049.5,2013.608765,-1549.870117
1712.524902,0.3878,1728.184326,-2.8042111,45.23719,-813.6015625,-10678121,-0.8736439,-0.8647076,46.4777184,2976707.5,1719.182739,5462224,2013.581177,-1511.622681
1712.676148,0.3842,1723.36731,-2.816281,45.0501175,-865.9849854,-10729550,-0.8519477,-0.9166631,46.3317451,2915971.25,1699.519043,5549543.5,2013.553589,-1470.864136
1712.827148,0.3826,1718.297974,-2.820699,44.86869,-916.5753174,-10773121,-0.8289649,-0.96837,46.19191,2854706.25,1679.636963,5643174.5,2013.526001,-1427.926758
1712.978516,0.3825,1712.96228,-2.8178322,44.6924248,-965.5435181,-10809222,-0.80466,-1.0199062,46.0579071,2792810.5,1659.50647,5743104.5,2013.498413,-1382.761108
1713.129639,0.3828,1707.371948,-2.8080013,44.52182,-1012.78772,-10837993,-0.7791158,-1.0710721,45.9301682,2730505.25,1639.202759,5848842,2013.470825,-1335.539429
1713.280884,0.3849,1701.524536,-2.791513,44.356899,-1058.333618,-10859657,-0.752349,-1.1218054,45.8087921,2667847.75,1618.747192,5960165.5,2013.443237,-1286.312378
1713.432251,0.3869,1695.440674,-2.7687438,44.198349,-1102.026978,-10874359,-0.7244842,-1.1718426,45.6943512,2605144.5,1598.242676,6076408,2013.415649,-1235.327026
1713.583252,0.3879,1689.126953,-2.740051,44.0463982,-1143.841675,-10882326,-0.6955784,-1.2210569,45.58707,2542536,1577.738037,6197179,2013.388062,-1182.707275
1713.734497,0.3898,1682.562866,-2.705641,43.900692,-1183.906494,-10883777,-0.6655681,-1.269513,45.48679,2479913.75,1557.200684,6322595,2013.360352,-1128.357422
1713.88562,0.3921,1675.788574,-2.6660278,43.7622566,-1221.976318,-10878905,-0.6346648,-1.3168253,45.3942871,2417749,1536.787598,6451621.5,2013.332886,-1072.681641
1714.036987,0.3945,1668.773438,-2.6213355,43.6306,-1258.219116,-10867885,-0.6027583,-1.3631151,45.3093224,2355853.25,1516.439575,6584570,2013.305176,-1015.501831
